timestamp,publog_train_err,publog_test_err,publog_runtime_sec,hidden_size,output_size,seed,num_layers,nonlinearity,batch_first,leaking_rate,spectral_radius,w_io,w_ih_scale,lambda_reg,density,readout_training,output_steps,dataset
1590892660.5486555,3.8871272271731736e-06,3.893184884252506e-06,6.860707998275757,1300,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892670.7894044,1.1354866915244762e-05,1.1469186326397762e-05,10.255471467971802,1300,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892685.5893033,8.86093559086699e-06,8.915734300844539e-06,7.84238076210022,1300,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892696.3366663,6.969715135110081e-06,6.99251229392101e-06,10.182259321212769,1300,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892710.0136132,5.248671848897527e-06,5.266296568612887e-06,9.36503267288208,1300,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892722.7562351,3.8871272271731736e-06,3.893184884252506e-06,8.113076210021973,1300,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892735.3091974,1.3539779422987876e-05,1.3696525914190341e-05,9.648261308670044,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892749.474542,1.1093758793535816e-05,1.1194980126319254e-05,9.815173864364624,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892762.4155555,8.863001232735468e-06,8.914394355526337e-06,9.859852313995361,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892775.3760083,6.714732456405695e-06,6.76546954889247e-06,10.05566930770874,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892790.1464658,4.9404026223901295e-06,5.0093672895896485e-06,9.892602443695068,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892803.5610247,1.3539779422987876e-05,1.3696525914190341e-05,8.85507321357727,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892816.6725948,1.1093758793535816e-05,1.1194980126319254e-05,9.727010011672974,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892829.2441478,8.863001232735468e-06,8.914394355526337e-06,9.645231008529663,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892842.7535403,6.714732456405695e-06,6.76546954889247e-06,7.632285118103027,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892853.331822,4.9404026223901295e-06,5.0093672895896485e-06,9.905822038650513,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892866.291696,1.3539779422987876e-05,1.3696525914190341e-05,9.884374618530273,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892879.6077278,1.1093758793535816e-05,1.1194980126319254e-05,9.949028015136719,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892892.6319122,8.863001232735468e-06,8.914394355526337e-06,8.24912166595459,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892904.6268258,6.714732456405695e-06,6.76546954889247e-06,8.125601291656494,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892917.5472841,4.9404026223901295e-06,5.0093672895896485e-06,9.841801404953003,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892931.9877207,1.3539779422987876e-05,1.3696525914190341e-05,9.349477767944336,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892944.5475688,1.1093758793535816e-05,1.1194980126319254e-05,9.724665641784668,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892958.8239794,8.863001232735468e-06,8.914394355526337e-06,9.776843070983887,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892973.059632,6.714732456405695e-06,6.76546954889247e-06,9.940465688705444,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590892987.6146147,4.9404026223901295e-06,5.0093672895896485e-06,9.850714921951294,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893001.6537788,1.3539779422987876e-05,1.3696525914190341e-05,10.01211404800415,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893016.2539284,1.1093758793535816e-05,1.1194980126319254e-05,9.809396028518677,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893029.5428298,8.863001232735468e-06,8.914394355526337e-06,6.9727277755737305,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893039.115944,6.714732456405695e-06,6.76546954889247e-06,9.741063117980957,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893051.7675543,4.9404026223901295e-06,5.0093672895896485e-06,9.06182050704956,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893064.0422955,1.3539779422987876e-05,1.3696525914190341e-05,9.713726997375488,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893078.023728,1.1093758793535816e-05,1.1194980126319254e-05,9.855507135391235,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893090.8311887,8.863001232735468e-06,8.914394355526337e-06,8.206767082214355,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893102.385914,6.714732456405695e-06,6.76546954889247e-06,8.152065515518188,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893114.9989216,4.9404026223901295e-06,5.0093672895896485e-06,9.710383415222168,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893128.2225852,1.3539779422987876e-05,1.3696525914190341e-05,9.845755338668823,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893142.465558,1.1093758793535816e-05,1.1194980126319254e-05,9.826709032058716,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893155.6188555,8.863001232735468e-06,8.914394355526337e-06,9.768262386322021,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893168.661414,6.714732456405695e-06,6.76546954889247e-06,8.438796758651733,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893180.1762023,4.9404026223901295e-06,5.0093672895896485e-06,9.789221048355103,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893193.7462907,1.3539779422987876e-05,1.3696525914190341e-05,9.7990882396698,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893207.3261044,1.1093758793535816e-05,1.1194980126319254e-05,8.683127880096436,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893218.9977477,8.863001232735468e-06,8.914394355526337e-06,9.664654016494751,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893232.072268,6.714732456405695e-06,6.76546954889247e-06,8.183386087417603,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893244.716441,4.9404026223901295e-06,5.0093672895896485e-06,9.874372243881226,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893257.6380994,1.3539779422987876e-05,1.3696525914190341e-05,9.661604642868042,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893270.164131,1.1093758793535816e-05,1.1194980126319254e-05,9.755143642425537,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893283.2737765,8.863001232735468e-06,8.914394355526337e-06,9.87209939956665,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893297.4382942,6.714732456405695e-06,6.76546954889247e-06,9.767895221710205,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893310.75518,4.9404026223901295e-06,5.0093672895896485e-06,9.795868158340454,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893324.549012,1.3539779422987876e-05,1.3696525914190341e-05,9.780663967132568,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893337.2180622,1.1093758793535816e-05,1.1194980126319254e-05,7.730026960372925,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893348.6475155,8.863001232735468e-06,8.914394355526337e-06,9.748424768447876,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893361.1027083,6.714732456405695e-06,6.76546954889247e-06,9.798596858978271,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893374.0442736,4.9404026223901295e-06,5.0093672895896485e-06,9.962773323059082,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893387.2624555,1.3539779422987876e-05,1.3696525914190341e-05,8.264982461929321,1400,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893398.3919501,1.1093758793535816e-05,1.1194980126319254e-05,9.783323764801025,1400,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893411.5138407,8.863001232735468e-06,8.914394355526337e-06,9.855843305587769,1400,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893425.4765017,6.714732456405695e-06,6.76546954889247e-06,9.775007009506226,1400,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893438.7501779,4.9404026223901295e-06,5.0093672895896485e-06,8.222111701965332,1400,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893449.8096743,1.1799732956107912e-05,1.1930189894570799e-05,6.227305889129639,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893459.0304306,9.498035605705775e-06,9.567444998596635e-06,9.865731000900269,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893471.8007889,7.76949808238453e-06,7.798426240190438e-06,9.06221342086792,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893485.0764654,6.220796509643012e-06,6.2483579074645875e-06,7.5935022830963135,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893495.9317005,4.93399448308977e-06,4.974602052818037e-06,10.028952598571777,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893510.4678178,1.1799732956107912e-05,1.1930189894570799e-05,10.081512212753296,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893523.5775454,9.498035605705775e-06,9.567444998596635e-06,9.984324932098389,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893536.7378707,7.76949808238453e-06,7.798426240190438e-06,6.795144319534302,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893548.0851805,6.220796509643012e-06,6.2483579074645875e-06,9.982503652572632,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893560.798629,4.93399448308977e-06,4.974602052818037e-06,8.50521445274353,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893573.0586715,1.1799732956107912e-05,1.1930189894570799e-05,9.168944835662842,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893585.2762175,9.498035605705775e-06,9.567444998596635e-06,8.373700857162476,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893597.0639143,7.76949808238453e-06,7.798426240190438e-06,9.946418046951294,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893610.6594865,6.220796509643012e-06,6.2483579074645875e-06,10.070605993270874,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893623.717109,4.93399448308977e-06,4.974602052818037e-06,10.013808965682983,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893636.8266907,1.1799732956107912e-05,1.1930189894570799e-05,9.965437650680542,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893650.345985,9.498035605705775e-06,9.567444998596635e-06,8.393696308135986,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893663.0367193,7.76949808238453e-06,7.798426240190438e-06,8.07776927947998,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893674.262066,6.220796509643012e-06,6.2483579074645875e-06,10.082978963851929,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893688.9655714,4.93399448308977e-06,4.974602052818037e-06,8.582223653793335,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893700.9826791,1.1799732956107912e-05,1.1930189894570799e-05,10.317177057266235,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893715.634066,9.498035605705775e-06,9.567444998596635e-06,10.111024618148804,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893728.7607675,7.76949808238453e-06,7.798426240190438e-06,10.019758224487305,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893742.9045982,6.220796509643012e-06,6.2483579074645875e-06,7.417024612426758,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893754.14205,4.93399448308977e-06,4.974602052818037e-06,9.977731466293335,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893768.05736,1.1799732956107912e-05,1.1930189894570799e-05,8.004830360412598,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893779.3266585,9.498035605705775e-06,9.567444998596635e-06,9.876242399215698,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893793.120567,7.76949808238453e-06,7.798426240190438e-06,8.451333045959473,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893804.5662577,6.220796509643012e-06,6.2483579074645875e-06,8.894851446151733,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893816.686724,4.93399448308977e-06,4.974602052818037e-06,10.1524817943573,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893829.6486135,1.1799732956107912e-05,1.1930189894570799e-05,9.976595878601074,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893844.1408873,9.498035605705775e-06,9.567444998596635e-06,8.437532663345337,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893857.154092,7.76949808238453e-06,7.798426240190438e-06,8.404966831207275,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893868.4259899,6.220796509643012e-06,6.2483579074645875e-06,9.375174760818481,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893880.8475459,4.93399448308977e-06,4.974602052818037e-06,6.351619243621826,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893890.515718,1.1799732956107912e-05,1.1930189894570799e-05,10.775955438613892,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893905.5005393,9.498035605705775e-06,9.567444998596635e-06,10.087639331817627,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893918.7264986,7.76949808238453e-06,7.798426240190438e-06,9.030612707138062,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893931.4336367,6.220796509643012e-06,6.2483579074645875e-06,10.308174133300781,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893946.231888,4.93399448308977e-06,4.974602052818037e-06,10.366462230682373,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893959.6878793,1.1799732956107912e-05,1.1930189894570799e-05,8.970531225204468,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893972.5595236,9.498035605705775e-06,9.567444998596635e-06,10.029088020324707,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893985.5361526,7.76949808238453e-06,7.798426240190438e-06,10.529524564743042,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590893998.9648924,6.220796509643012e-06,6.2483579074645875e-06,8.818252325057983,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894010.6982708,4.93399448308977e-06,4.974602052818037e-06,6.9175615310668945,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894021.4203482,1.1799732956107912e-05,1.1930189894570799e-05,10.04700779914856,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894034.5981104,9.498035605705775e-06,9.567444998596635e-06,9.929601192474365,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894047.5686598,7.76949808238453e-06,7.798426240190438e-06,9.177022933959961,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894060.0296571,6.220796509643012e-06,6.2483579074645875e-06,6.606399774551392,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894069.485125,4.93399448308977e-06,4.974602052818037e-06,9.975250482559204,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894082.5623555,1.1799732956107912e-05,1.1930189894570799e-05,9.69171929359436,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894095.6306295,9.498035605705775e-06,9.567444998596635e-06,9.916919946670532,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894109.556343,7.76949808238453e-06,7.798426240190438e-06,6.8383636474609375,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894119.9678795,6.220796509643012e-06,6.2483579074645875e-06,10.000906944274902,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590894133.3990939,4.93399448308977e-06,4.974602052818037e-06,9.169296979904175,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590944185.12189,1.1801530769651333e-05,1.1931523618787577e-05,9.48366117477417,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.0,cholesky,all,datasets/mg17.csv
1590944197.6110685,9.500351028805528e-06,9.569357644762499e-06,6.643868446350098,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.0,cholesky,all,datasets/mg17.csv
1590944207.1678836,7.771954999335487e-06,7.800517150809741e-06,9.718390226364136,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.0,cholesky,all,datasets/mg17.csv
1590944220.2073238,6.22315408067621e-06,6.250379948584322e-06,8.134325981140137,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.0,cholesky,all,datasets/mg17.csv
1590944231.6863399,4.937239680890514e-06,4.977518047038197e-06,9.891700506210327,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.0,cholesky,all,datasets/mg17.csv
1590944244.732202,1.1799732956107912e-05,1.1930189894570799e-05,8.142406940460205,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.1,cholesky,all,datasets/mg17.csv
1590944257.1347182,9.498035605705775e-06,9.567444998596635e-06,10.112060070037842,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.1,cholesky,all,datasets/mg17.csv
1590944270.382914,7.76949808238453e-06,7.798426240190438e-06,8.39685583114624,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.1,cholesky,all,datasets/mg17.csv
1590944281.9129357,6.220796509643012e-06,6.2483579074645875e-06,8.667529582977295,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.1,cholesky,all,datasets/mg17.csv
1590944293.4893758,4.93399448308977e-06,4.974602052818037e-06,7.92486310005188,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.1,cholesky,all,datasets/mg17.csv
1590944304.3538992,1.1799732956107912e-05,1.1930189894570799e-05,8.188563108444214,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590944315.4559915,9.498035605705775e-06,9.567444998596635e-06,6.65991735458374,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590944326.420267,7.76949808238453e-06,7.798426240190438e-06,8.665716648101807,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590944337.9404871,6.220796509643012e-06,6.2483579074645875e-06,9.953338146209717,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590944350.937933,4.93399448308977e-06,4.974602052818037e-06,10.067292928695679,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590944363.7949438,1.1799732956107912e-05,1.1930189894570799e-05,9.192443370819092,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.3,cholesky,all,datasets/mg17.csv
1590944377.1163225,9.498035605705775e-06,9.567444998596635e-06,9.993568181991577,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.3,cholesky,all,datasets/mg17.csv
1590944390.3376417,7.76949808238453e-06,7.798426240190438e-06,10.12828254699707,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.3,cholesky,all,datasets/mg17.csv
1590944403.8758054,6.220796509643012e-06,6.2483579074645875e-06,8.77540922164917,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.3,cholesky,all,datasets/mg17.csv
1590944415.5592182,4.93399448308977e-06,4.974602052818037e-06,10.029988527297974,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.3,cholesky,all,datasets/mg17.csv
1590944430.1246128,1.1799732956107912e-05,1.1930189894570799e-05,7.980891704559326,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.4,cholesky,all,datasets/mg17.csv
1590944441.0298343,9.498035605705775e-06,9.567444998596635e-06,10.165941953659058,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.4,cholesky,all,datasets/mg17.csv
1590944454.407838,7.76949808238453e-06,7.798426240190438e-06,10.081582069396973,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.4,cholesky,all,datasets/mg17.csv
1590944467.5927858,6.220796509643012e-06,6.2483579074645875e-06,10.146456718444824,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.4,cholesky,all,datasets/mg17.csv
1590944481.8453436,4.93399448308977e-06,4.974602052818037e-06,8.972290992736816,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.4,cholesky,all,datasets/mg17.csv
1590944494.3398244,1.1799732956107912e-05,1.1930189894570799e-05,9.222042083740234,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.5,cholesky,all,datasets/mg17.csv
1590944506.7921875,9.498035605705775e-06,9.567444998596635e-06,9.245163679122925,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.5,cholesky,all,datasets/mg17.csv
1590944519.1971822,7.76949808238453e-06,7.798426240190438e-06,9.963130712509155,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.5,cholesky,all,datasets/mg17.csv
1590944532.5936875,6.220796509643012e-06,6.2483579074645875e-06,8.183367013931274,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.5,cholesky,all,datasets/mg17.csv
1590944543.6047466,4.93399448308977e-06,4.974602052818037e-06,10.062139749526978,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.5,cholesky,all,datasets/mg17.csv
1590944557.049192,1.1799732956107912e-05,1.1930189894570799e-05,9.493505716323853,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.6,cholesky,all,datasets/mg17.csv
1590944569.7265034,9.498035605705775e-06,9.567444998596635e-06,8.337814331054688,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.6,cholesky,all,datasets/mg17.csv
1590944581.908016,7.76949808238453e-06,7.798426240190438e-06,9.843784809112549,1500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.6,cholesky,all,datasets/mg17.csv
1590944594.9037418,6.220796509643012e-06,6.2483579074645875e-06,9.724522590637207,1500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.6,cholesky,all,datasets/mg17.csv
1590944607.5616026,4.93399448308977e-06,4.974602052818037e-06,7.048169851303101,1500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.6,cholesky,all,datasets/mg17.csv
1590944619.0966372,1.1799732956107912e-05,1.1930189894570799e-05,10.031509160995483,1500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590944632.4556353,9.498035605705775e-06,9.567444998596635e-06,10.032151937484741,1500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
